file,samples,sample_rate,threads,balance,elapsed_us
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,8,906
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,16,1085
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,16,1061
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,16,1092
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,32,1414
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,32,1402
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,32,1397
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,64,2075
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,64,2242
data/50Hz+500Hz/128smp@44100.dat,128,44100,2,64,2151
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,2,788
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,2,786
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,2,832
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,4,847
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,4,855
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,4,849
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,8,909
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,8,944
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,8,899
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,16,1105
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,16,1083
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,16,1070
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,32,1423
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,32,1445
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,32,1422
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,64,2068
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,64,2124
data/50Hz+500Hz/128smp@44100.dat,128,44100,4,64,2080
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,2,790
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,2,789
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,2,818
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,4,804
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,4,861
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,4,829
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,8,929
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,8,935
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,8,917
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,16,1113
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,16,1040
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,16,1079
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,32,1428
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,32,1419
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,32,1419
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,64,2100
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,64,2077
data/50Hz+500Hz/128smp@44100.dat,128,44100,8,64,2075
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,2,826
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,2,794
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,2,847
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,4,817
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,4,826
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,4,818
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,8,937
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,8,872
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,8,926
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,16,1092
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,16,1083
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,16,1080
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,32,1419
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,32,1442
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,32,1482
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,64,2126
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,64,2110
data/50Hz+500Hz/128smp@44100.dat,128,44100,16,64,4753
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,2,805
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,2,816
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,2,851
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,4,802
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,4,853
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,4,807
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,8,870
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,8,882
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,8,870
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,16,1013
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,16,1135
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,16,1104
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,32,1392
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,32,1396
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,32,1394
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,64,2117
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,64,2072
data/50Hz+500Hz/128smp@44100.dat,128,44100,32,64,1935
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,2,766
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,2,930
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,2,797
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,4,835
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,4,853
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,4,811
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,8,854
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,8,870
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,8,883
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,16,1038
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,16,1062
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,16,1038
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,32,1356
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,32,1362
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,32,1388
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,64,1927
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,64,2047
data/50Hz+500Hz/128smp@44100.dat,128,44100,64,64,1927
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,2,792
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,2,790
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,2,751
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,4,816
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,4,810
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,4,806
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,8,934
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,8,964
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,8,914
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,16,1067
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,16,1075
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,16,1071
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,32,1396
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,32,1416
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,32,1405
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,64,2040
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,64,2065
data/50Hz+500Hz/128smp@44100.dat,128,44100,128,64,2047
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,2,796
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,2,800
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,2,769
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,4,807
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,4,795
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,4,795
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,8,866
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,8,868
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,8,867
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,16,989
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,16,1054
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,16,1096
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,32,1394
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,32,1389
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,32,1213
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,64,2038
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,64,2088
data/50Hz+500Hz/128smp@44100.dat,128,44100,256,64,1931
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,2,810
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,2,820
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,2,781
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,4,816
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,4,825
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,4,823
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,8,882
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,8,879
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,8,875
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,16,1022
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,16,989
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,16,1021
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,32,1395
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,32,1429
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,32,1379
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,64,2063
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,64,2051
data/50Hz+500Hz/128smp@44100.dat,128,44100,512,64,2051
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,2,811
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,2,887
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,2,815
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,4,808
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,4,793
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,4,828
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,8,943
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,8,894
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,8,894
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,16,1007
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,16,1025
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,16,1033
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,32,1345
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,32,1337
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,32,1335
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,64,1910
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,64,1989
data/50Hz+500Hz/128smp@44100.dat,128,44100,1024,64,2317
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,2,1067
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,2,1038
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,2,1142
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,4,988
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,4,999
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,4,939
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,8,979
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,8,988
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,8,980
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,16,1148
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,16,1134
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,16,1130
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,32,2014
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,32,1450
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,32,1567
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,64,2108
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,64,2126
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,64,2186
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,128,3439
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,128,3434
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,128,3428
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,256,6083
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,256,6047
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,256,6063
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,512,11241
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,512,10995
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,512,9178
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,1024,20680
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,1024,20727
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,1,1024,20672
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,2,1160
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,2,1173
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,2,1167
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,4,1007
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,4,1025
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,4,1002
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,8,985
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,8,971
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,8,969
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,16,1119
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,16,1145
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,16,1154
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,32,1480
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,32,1469
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,32,1341
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,64,2097
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,64,2123
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,64,2089
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,128,3374
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,128,3384
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,128,3388
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,256,5979
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,256,5974
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,256,6020
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,512,9662
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,512,9809
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,512,10358
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,1024,20807
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,1024,20847
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,2,1024,19676
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,2,1196
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,2,1192
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,2,1209
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,4,1026
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,4,1039
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,4,1046
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,8,998
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,8,982
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,8,967
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,16,1137
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,16,1143
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,16,1119
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,32,1443
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,32,1436
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,32,1470
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,64,2106
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,64,2130
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,64,2096
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,128,3429
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,128,3432
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,128,3386
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,256,6000
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,256,6031
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,256,6045
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,512,11134
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,512,11146
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,512,9193
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,1024,20733
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,1024,20772
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,4,1024,20775
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,2,1190
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,2,1220
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,2,1225
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,4,1052
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,4,1062
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,4,1045
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,8,966
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,8,983
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,8,980
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,16,1137
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,16,1142
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,16,1149
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,32,1466
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,32,1470
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,32,1469
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,64,2115
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,64,2106
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,64,2096
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,128,3426
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,128,3394
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,128,3402
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,256,5977
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,256,6056
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,256,6035
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,512,9235
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,512,10533
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,512,11131
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,1024,20767
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,1024,18329
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,8,1024,20788
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,2,1299
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,2,1308
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,2,1258
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,4,1059
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,4,1140
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,4,1151
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,8,977
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,8,1048
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,8,1023
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,16,1142
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,16,1138
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,16,1122
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,32,1453
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,32,1447
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,32,1455
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,64,2100
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,64,2114
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,64,2094
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,128,3431
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,128,3430
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,128,3380
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,256,6052
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,256,6047
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,256,6051
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,512,11129
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,512,10351
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,512,10387
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,1024,19389
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,1024,19522
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,16,1024,20788
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,2,1295
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,2,1283
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,2,1313
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,4,1137
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,4,1136
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,4,1143
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,8,1064
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,8,1078
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,8,1082
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,16,1155
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,16,1160
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,16,996
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,32,1446
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,32,1352
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,32,1531
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,64,1958
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,64,2085
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,64,2141
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,128,3432
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,128,3392
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,128,3386
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,256,6062
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,256,6083
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,256,5958
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,512,11110
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,512,10982
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,512,11171
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,1024,20874
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,1024,19552
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,32,1024,19642
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,2,1345
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,2,1312
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,2,1295
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,4,1100
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,4,1227
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,4,1156
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,8,1016
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,8,1087
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,8,1071
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,16,1157
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,16,1173
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,16,1141
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,32,1471
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,32,1449
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,32,1452
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,64,2135
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,64,2145
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,64,2145
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,128,3394
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,128,3426
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,128,3388
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,256,6008
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,256,6039
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,256,6016
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,512,11476
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,512,11185
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,512,9780
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,1024,20641
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,1024,20625
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,64,1024,20739
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,2,1307
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,2,1326
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,2,1332
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,4,1114
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,4,1099
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,4,976
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,8,1062
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,8,1052
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,8,1039
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,16,1144
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,16,992
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,16,998
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,32,1450
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,32,1484
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,32,1511
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,64,2137
data/50Hz+500Hz/2048smp@44100.dat,2048,44100,128,64,2097
